"info_id","emp_id","number_consumers","dishes_count","accounts_payable","use_start_time","lock_time","order_status","phone","name"
304,1468,2,7,200,"2016/8/17 13:15:15","2016/8/17 13:21:15",1,18688880667,"∑∂’Ò–˘"
401,1456,10,6,172,"2016/8/17 13:26:15","2016/8/17 13:42:15",1,18688880655,"≈£≥£¿÷"
404,1169,4,15,788,"2016/8/17 13:58:05","2016/8/17 14:07:35",1,18688880298,"ÀÔÓÏ‰™"
707,1107,8,24,1060,"2016/8/17 18:07:05","2016/8/17 18:18:05",1,18688880186,"∫˙…–Ωø"
729,1372,3,11,238,"2016/8/17 18:14:34","2016/8/17 18:21:34",1,18688880571,"“◊∞”‹‰"
494,1310,10,15,405,"2016/8/17 18:15:44","2016/8/17 18:30:44",1,18688880509,"π˙◊”∏Í"
513,1166,8,13,784,"2016/8/17 18:34:44","2016/8/17 18:40:44",1,18688880231,"’≈¥Û≈Ù"
520,1099,4,7,282,"2016/8/17 18:40:13","2016/8/17 18:56:13",1,18688880109,"∏ﬂ¿◊"
482,1120,7,18,861,"2016/8/17 18:55:30","2016/8/17 19:07:50",1,18688880116,"÷ÏŸª—©"
528,1033,7,9,475,"2016/8/17 19:13:24","2016/8/17 19:31:24",1,18688880052,"–Ï«Á"
597,1545,4,9,293,"2016/8/17 19:30:49","2016/8/17 19:43:49",1,18688880744,"ƒ™ª∂"
724,1130,8,15,845,"2016/8/17 19:53:41","2016/8/17 20:02:34",1,18688880219,"œƒÍª»ª"
495,1149,3,9,386,"2016/8/17 20:13:12","2016/8/17 20:24:12",1,18688880325,"◊ø»®∫∫"
632,1440,2,10,140,"2016/8/17 20:25:28","2016/8/17 20:33:28",1,18688880639,"√Á”Íπ»"
653,1171,6,12,598,"2016/8/17 21:26:22","2016/8/17 21:41:22",1,18688880350,"’≈∆Ω"
760,1306,6,10,482,"2016/8/17 21:55:42","2016/8/17 22:12:46",1,18688880505,"…≥¿ "
182,994,5,8,251,"2016/8/18 11:30:23","2016/8/18 11:36:02",1,18688880013,"¡ı¿÷—˛"
426,1067,6,26,1053,"2016/8/18 13:00:37","2016/8/18 13:19:14",1,18688880092,"∑Ω©Œƒ"
258,1282,6,13,474,"2016/8/18 13:20:13","2016/8/18 13:24:33",1,18688880481,"»Œ”ÍŒƒ"
685,1117,4,16,617,"2016/8/18 17:18:18","2016/8/18 17:35:13",1,18688880115,"ª∆ø…“√"
645,1479,4,15,695,"2016/8/18 17:22:16","2016/8/18 17:38:16",1,18688880678,"–¡¿Ò–¢"
506,1134,2,8,397,"2016/8/18 17:26:28","2016/8/18 17:40:55",1,18688880263,"∫˙ÕÒ¨B"
442,1563,8,17,630,"2016/8/18 18:05:04","2016/8/18 18:08:50",1,18688880762,"Õı ´√Ó"
713,1162,2,8,159,"2016/8/18 18:51:54","2016/8/18 19:06:50",1,18688880291,"’‘√œ¥∫"
736,1154,4,6,410,"2016/8/18 18:51:57","2016/8/18 18:59:39",1,18688880227,"œ∞”¢∫≠"
525,1160,6,10,223,"2016/8/18 19:35:58","2016/8/18 19:45:21",1,18688880289,"ÀÔ‘£∫£"
633,1111,8,7,163,"2016/8/18 19:40:11","2016/8/18 19:48:28",1,18688880113,"Ã∆µ§µ§"
514,1167,10,18,728,"2016/8/18 19:49:25","2016/8/18 20:05:50",1,18688880331,"’≈ƒ»"
538,1309,6,7,126,"2016/8/18 19:57:02","2016/8/18 20:12:09",1,18688880508,"…≥Á˘"
725,1236,5,10,506,"2016/8/18 19:57:40","2016/8/18 20:09:20",1,18688880434,"ÀÔ’‹Â´"
640,1291,2,9,409,"2016/8/18 20:12:51","2016/8/18 20:27:46",1,18688880490,"∆—Ÿ‚"
485,1266,9,10,379,"2016/8/18 20:19:40","2016/8/18 20:24:56",1,18688880464,"‘¨‘Û—Û"
581,1262,8,9,233,"2016/8/18 20:42:50","2016/8/18 20:53:34",1,18688880460,"–Ïª€Ë§"
445,1102,8,17,735,"2016/8/18 20:49:13","2016/8/18 21:02:14",1,18688880181,"≥¬Ó⁄”±"
708,1173,5,16,551,"2016/8/18 21:10:35","2016/8/18 21:17:53",1,18688880352,"∫˙“‚¡÷"
596,1217,4,8,699,"2016/8/18 21:29:33","2016/8/18 21:43:06",1,18688880416,"¿ÓÍª«´"
564,1302,2,20,679,"2016/8/18 21:52:16","2016/8/18 22:01:56",1,18688880501,"ƒæ≤©Ω˜"
807,1575,2,7,161,"2016/8/19 12:37:01","2016/8/21 12:40:26",1,18688880774,"∏ﬂÕ˚∫„"
380,1587,8,16,763,"2016/8/19 13:25:20","2016/8/19 13:41:45",1,18688880786,"∏ﬂˆŒ‘¥"
440,1462,5,7,154,"2016/8/19 17:05:09","2016/8/19 17:14:25",1,18688880661,"≈£ŒÁÕÆ"
602,1385,6,12,644,"2016/8/19 17:19:39","2016/8/19 17:22:47",1,18688880584,"Ò˚—Ù÷æ"
583,1290,4,13,744,"2016/8/19 18:00:17","2016/8/19 18:15:44",1,18688880489,"∆—∫…"
1020,1151,2,13,605,"2016/8/19 18:33:39","2016/8/21 18:48:41",1,18688880226,"¿‰÷æ∂¨"
480,1071,2,5,112,"2016/8/19 18:47:13","2016/8/19 18:51:26",1,18688880096,"Ω™ƒ›ƒ›"
624,1098,2,14,648,"2016/8/19 18:49:24","2016/8/19 19:00:34",1,18688880177,"’‘‘¬∫≠"
769,1102,8,26,810,"2016/8/19 19:49:48","2016/8/19 20:07:39",1,18688880110,"πÿø≠‘¬"
605,1472,6,9,843,"2016/8/19 20:01:27","2016/8/19 20:05:39",1,18688880671,"∑∂Ω…º"
490,1338,6,12,703,"2016/8/19 20:03:40","2016/8/19 20:17:40",1,18688880537,"◊ø–°≥˛"
586,1103,10,17,471,"2016/8/19 20:29:53","2016/8/19 20:44:29",1,18688880182,"’‘÷¬‘∂"
526,1203,8,6,380,"2016/8/19 20:45:55","2016/8/19 20:58:46",1,18688880402,"¿Óø°"
560,1194,5,15,617,"2016/8/19 20:55:51","2016/8/21 21:07:41",1,18688880373,"∂≠–À"
1043,1550,5,7,133,"2016/8/19 21:04:58","2016/8/29 21:10:34",1,18688880749,"Õı‹∑»„"
612,1548,10,9,723,"2016/8/19 21:11:30","2016/8/19 21:21:27",1,18688880747,"Õı≈À≈À"
621,1549,7,14,752,"2016/8/19 21:16:08","2016/8/19 21:20:10",1,18688880748,"Õıø¬√»"
746,1550,6,16,843,"2016/8/19 21:29:04","2016/8/19 21:44:36",1,18688880749,"Õı‹∑»„"
503,1551,2,11,407,"2016/8/19 21:46:56","2016/8/19 21:56:32",1,18688880750,"ÕıΩı≈Ù"
714,1342,6,16,452,"2016/8/19 21:53:44","2016/8/19 21:58:36",1,18688880541,"¿‰∑Ó–•"
420,1509,10,17,837,"2016/8/20 11:03:48","2016/8/20 11:10:25",1,18688880708,"Œ∫Ï”≤˝"
900,1215,6,11,632,"2016/8/20 11:13:35","2016/8/20 11:45:35",1,18688880414,"ÀÔ“Ó©"
851,986,6,12,301,"2016/8/20 11:15:06","2016/8/20 11:22:23",1,18688880005,"ƒ™◊”Ω®"
795,1091,3,6,374,"2016/8/20 11:16:48","2016/8/20 11:33:31",1,18688880206,"«¸ª€∑º"
832,1176,8,18,698,"2016/8/20 11:23:58","2016/8/20 11:34:36",1,18688880355,"Œ∫¿÷"
813,1431,10,19,1018,"2016/8/20 11:34:38","2016/8/20 11:52:32",1,18688880630,"∞¸¥Ô∑∆"
857,1517,6,15,694,"2016/8/20 11:45:59","2016/8/20 11:57:21",1,18688880716,"—¶“¿»ª"
896,1289,8,15,744,"2016/8/20 11:52:34","2016/8/20 12:02:02",1,18688880488,"∆—±˘∫Ø"
860,1118,2,3,133,"2016/8/20 12:06:54","2016/8/20 12:09:17",1,18688880215,"ª∆«‡‹ø"
290,982,2,4,92,"2016/8/20 12:08:07","2016/8/20 12:09:36",1,18688880001,"“∂“‡ø≠"
895,984,8,11,585,"2016/8/20 12:14:38","2016/8/20 12:26:09",1,18688880003,"’≈Ω®ÃŒ"
869,1576,4,13,311,"2016/8/20 12:18:02","2016/8/20 12:30:21",1,18688880775,"∏ﬂÊ∫Á˜"
876,1271,6,15,445,"2016/8/20 12:18:21","2016/8/20 12:30:10",1,18688880469,"∫˙ƒæ¡¡"
803,1307,10,11,1000,"2016/8/20 12:21:05","2016/8/20 12:21:05",1,18688880506,"…≥≥ø‘Û"
845,1524,5,12,350,"2016/8/20 12:22:07","2016/8/20 12:28:58",1,18688880723,"œƒ‰¥ÏÔ"
859,1394,4,9,300,"2016/8/20 12:23:35","2016/8/20 12:32:05",1,18688880593,"Ã’ƒ˛"
788,1407,3,12,484,"2016/8/20 12:32:40","2016/8/20 12:47:59",1,18688880606,"ƒ˛÷«Ó£"
852,1391,8,25,971,"2016/8/20 12:33:37","2016/8/20 12:42:37",1,18688880590,"Ã’◊œ»Ω"
793,1086,6,17,887,"2016/8/20 12:34:12","2016/8/20 12:19:12",1,18688880304,"’≈–°”Í"
811,1555,2,5,227,"2016/8/20 12:35:11","2016/8/20 12:51:45",1,18688880754,"Õı”ÍÊ√"
873,1483,8,18,704,"2016/8/20 12:35:40","2016/8/20 12:51:51",1,18688880682,"–Ã–¿‘√"
216,996,4,8,303,"2016/8/20 12:37:35","2016/8/20 12:47:42",1,18688880015,"’≈’——Ù"
828,1294,5,16,593,"2016/8/20 12:53:34","2016/8/20 13:10:58",1,18688880493,"∆—◊”–˙"
810,1335,4,9,256,"2016/8/20 13:22:34","2016/8/20 13:27:07",1,18688880534,"¿‰œ˛·∞"
804,1154,4,7,307,"2016/8/20 13:25:10","2016/8/20 13:32:05",1,18688880227,"œ∞”¢∫≠"
862,1010,2,6,167,"2016/8/20 13:39:10","2016/8/20 13:49:48",1,18688880029,"‘¨º“»Ô"
287,1179,3,7,261,"2016/8/20 13:41:41","2016/8/20 13:50:14",1,18688880358,"–Ï»Ù«Á"
833,1429,8,22,823,"2016/8/20 13:50:53","2016/8/19 13:55:56",1,18688880628,"≈£”Í›Ê"
1241,1021,7,26,675,"2016/8/20 17:04:01","2016/8/20 17:11:56",1,18688880040,"“∂‰Ï“›"
1056,1298,8,8,317,"2016/8/20 17:10:15","2016/8/20 17:21:45",1,18688880497,"‘≠≥Ã–ƒ"
1270,1153,4,12,663,"2016/8/20 17:15:43","2016/8/20 17:34:46",1,18688880127,"œ∞”–œ´"
1321,1078,6,7,458,"2016/8/20 17:25:33","2016/8/20 17:30:10",1,18688880102,"¬…≤®"
1015,1237,5,20,1134,"2016/8/20 17:40:03","2016/8/20 17:56:28",1,18688880435,"’≈ï«Œı"
487,987,8,10,739,"2016/8/20 17:51:45","2016/8/20 17:56:45",1,18688880006,"“◊◊”Ïß"
1255,1417,8,12,446,"2016/8/20 17:57:48","2016/8/20 17:26:48",1,18688880616,"“¸ø°œ©"
1235,1083,8,12,605,"2016/8/20 17:59:14","2016/8/20 18:15:04",1,18688880303,"’≈º«±¶"
1198,1121,3,21,623,"2016/8/20 18:06:46","2016/8/20 18:20:37",1,18688880216,"÷Ï“‡ø…"
1072,1301,6,18,688,"2016/8/20 18:07:41","2016/8/20 18:31:41",1,18688880500,"ƒæÀ´“‰"
629,1267,2,13,349,"2016/8/20 18:10:21","2016/8/20 18:23:30",1,18688880465,"ÀÔÕ¢—Ù"
1244,1433,4,15,404,"2016/8/20 18:14:29","2016/8/20 18:24:05",1,18688880632,"∞¸≥–Íª"
1102,1199,2,8,511,"2016/8/20 18:15:28","2016/8/20 18:21:53",1,18688880378,"’‘—Â±˘"
771,1195,6,12,517,"2016/8/20 18:28:03","2016/8/20 18:35:28",1,18688880374,"’≈œ˛∑º"
1161,1157,4,4,148,"2016/8/20 18:29:48","2016/8/20 18:34:31",1,18688880228,"∞¨…Ÿ–€"
1119,1216,3,15,1212,"2016/8/20 18:37:02","2016/8/20 18:47:09",1,18688880415,"¥ﬁ∫∆ÍÕ"
720,1325,6,15,591,"2016/8/20 18:40:19","2016/8/20 18:52:45",1,18688880524,"Œ¿∫∆∫∆"
1324,1380,8,13,438,"2016/8/20 18:52:02","2016/8/20 18:59:39",1,18688880579,"÷Ÿœ˛∫≠"
1099,1218,6,10,284,"2016/8/20 18:56:16","2016/8/20 19:04:59",1,18688880417,"’‘”ÓÏ˜"
903,1014,5,7,173,"2016/8/20 19:00:50","2016/8/20 19:16:47",1,18688880033,"–Ì∏ﬂ—Ù"
1294,1127,4,25,1111,"2016/8/20 19:02:58","2016/8/20 19:21:52",1,18688880218,"”‡Ω≠ÃŒ"
436,989,4,9,403,"2016/8/20 19:03:59","2016/8/20 19:13:25",1,18688880008,"Ã∆¿Ú"
1238,1205,5,12,306,"2016/8/20 19:09:03","2016/8/20 19:15:08",1,18688880404,"’≈∫≠∫Ø"
1217,1015,2,12,456,"2016/8/20 19:11:40","2016/8/20 19:24:08",1,18688880034,"‘¨Ïı∆Ù"
1231,1257,5,13,672,"2016/8/20 19:12:03","2016/8/20 19:18:47",1,18688880455,"¥ﬁ¡’"
1239,1124,8,19,958,"2016/8/20 19:16:34","2016/8/20 19:32:46",1,18688880253,"∫˙Íœ"
1141,1567,4,15,281,"2016/8/20 19:36:17","2016/8/20 19:47:50",1,18688880766,"Õı÷æ”Ó"
1265,1475,8,9,238,"2016/8/20 19:37:25","2016/8/20 19:49:09",1,18688880674,"–¡À∂"
530,1316,8,4,342,"2016/8/20 19:44:15","2016/8/20 19:49:21",1,18688880515,"º™∏Ò“‰"
1137,1535,3,11,436,"2016/8/20 19:49:43","2016/8/20 19:56:25",1,18688880734,"≤Ã”ÍË∫"
1081,1401,6,20,1066,"2016/8/20 19:52:07","2016/8/20 20:08:06",1,18688880600,"’¬¥∫ª™"
1077,1126,8,4,397,"2016/8/20 20:12:09","2016/8/20 20:20:28",1,18688880118,"”‡º—–¿"
1195,1588,4,4,158,"2016/8/20 20:16:01","2016/8/20 20:31:01",1,18688880787,"∏ﬂ∫∆Ìµ"
463,1355,6,5,245,"2016/8/20 20:23:47","2016/8/20 20:27:14",1,18688880554,"”»ª€”¢"
1261,1363,10,12,472,"2016/8/20 20:23:49","2016/8/20 20:30:51",1,18688880562,"“◊◊œ–˘"
1210,1161,8,5,288,"2016/8/20 20:34:53","2016/8/20 20:45:28",1,18688880290,"‘¨Íª"
1016,1578,3,10,346,"2016/8/20 20:35:51","2016/8/20 20:47:51",1,18688880777,"∏ﬂ”Ò≥Ω"
1175,1541,7,15,746,"2016/8/20 20:37:18","2016/8/20 20:52:54",1,18688880740,"≤Ã‘ÛË∫"
1306,1120,10,18,613,"2016/8/20 20:38:27","2016/8/20 20:55:27",1,18688880116,"÷ÏŸª—©"
1106,1190,8,9,450,"2016/8/20 20:42:18","2016/8/20 20:56:45",1,18688880369,"’‘Í…”Ò"
1152,1422,5,19,641,"2016/8/20 20:45:36","2016/8/20 20:48:56",1,18688880621,"∑∂–˘÷Ò"
1183,1130,6,6,308,"2016/8/20 20:49:07","2016/8/20 21:05:05",1,18688880219,"œƒÍª»ª"
1247,1386,6,5,160,"2016/8/20 20:50:16","2016/8/20 21:06:54",1,18688880585,"œ∞Ω÷«"
1163,1537,8,10,286,"2016/8/20 21:05:42","2016/8/20 21:16:55",1,18688880736,"≤Ã—ßË∫"
1292,1093,8,17,667,"2016/8/20 21:12:10","2016/8/20 21:19:06",1,18688880107,"¿ÓŒßŒß"
1051,1573,6,33,835,"2016/8/20 21:22:49","2016/8/20 21:38:34",1,18688880772,"∏ﬂË˜Â¢"
1154,1012,6,7,309,"2016/8/20 21:31:26","2016/8/20 21:41:09",1,18688880031,"≤Ò∫Ë∑…"
1179,1414,2,19,587,"2016/8/20 21:35:14","2016/8/20 21:41:22",1,18688880613,"◊øœÚ»Ÿ"
1080,1150,6,12,537,"2016/8/20 21:38:18","2016/8/20 21:41:15",1,18688880279,"∫˙Ïœ"
1192,1147,8,18,733,"2016/8/20 21:48:29","2016/8/20 21:52:05",1,18688880125,"◊ø”¿√∑"
1125,1110,2,18,826,"2016/8/20 21:53:26","2016/8/20 22:09:37",1,18688880189,"∞◊≥ΩÙÀ"
431,1579,4,16,1031,"2016/8/21 11:16:07","2016/8/21 11:29:48",1,18688880778,"∏ﬂ„¸œË"
815,1435,6,14,707,"2016/8/21 11:30:12","2016/8/21 11:48:26",1,18688880634,"∞¸º“√˙"
879,1180,10,18,955,"2016/8/21 11:33:04","2016/8/21 11:40:51",1,18688880359,"∫˙Ïß”Í"
370,1121,6,11,512,"2016/8/21 11:47:38","2016/8/21 11:55:08",1,18688880216,"÷Ï“‡ø…"
425,1114,3,6,195,"2016/8/21 11:53:19","2016/8/21 12:01:11",1,18688880114,"‘¯“´—Ô"
784,1481,6,11,706,"2016/8/21 11:57:11","2016/8/21 12:01:34",1,18688880680,"–¡Â˚—Ù"
877,1589,3,8,186,"2016/8/21 12:10:43","2016/8/21 12:21:21",1,18688880788,"∏ﬂ±˛µ¬"
212,1283,2,5,189,"2016/8/21 12:26:44","2016/8/21 12:39:02",1,18688880482,"»Œ”Ò”®"
286,993,2,5,131,"2016/8/21 12:38:54","2016/8/21 12:50:41",1,18688880012,"—Ó“¿›Ê"
200,1340,2,4,131,"2016/8/21 13:02:50","2016/8/21 13:11:16",1,18688880539,"¿‰∫ÏŒ¿"
792,1583,4,8,353,"2016/8/21 13:20:40","2016/8/21 13:26:45",1,18688880782,"∏ﬂ≈‡‰ø"
888,1113,4,8,297,"2016/8/21 13:43:07","2016/8/21 13:46:31",1,18688880313,"Ã∆—≈ºŒ"
278,1591,2,4,108,"2016/8/21 13:43:32","2016/8/21 13:40:32",1,18688880790,"∏ﬂø°Œı"
794,1352,8,20,955,"2016/8/21 13:45:04","2016/8/21 13:52:02",1,18688880551,"¬Û“ª∑Ú"
820,1584,4,10,383,"2016/8/21 13:46:25","2016/8/21 14:00:22",1,18688880783,"∏ﬂ∫ËŒƒ"
884,1383,8,13,800,"2016/8/21 13:56:29","2016/8/21 14:07:04",1,18688880582,"Ò˚Ωπ"
790,1362,4,16,425,"2016/8/21 13:57:04","2016/8/21 14:11:10",1,18688880561,"“◊ø¬–˘"
791,1288,2,8,301,"2016/8/21 14:00:31","2016/8/21 14:11:02",1,18688880487,"∆—¥Ô÷«"
1089,1272,4,12,536,"2016/8/21 17:12:38","2016/8/21 17:22:17",1,18688880470,"ÀÔ∫È≤®"
1248,1239,6,22,802,"2016/8/21 17:48:01","2016/8/21 17:58:20",1,18688880437,"’‘ŒƒËÂ"
1254,1127,2,13,505,"2016/8/21 17:48:07","2016/8/21 18:01:18",1,18688880218,"”‡Ω≠ÃŒ"
529,1418,6,9,455,"2016/8/21 18:02:17","2016/8/21 18:33:17",1,18688880617,"“¸æØ‘æ"
1118,1513,2,8,637,"2016/8/21 18:03:18","2016/8/21 18:15:51",1,18688880712,"—¶≤©ˆ©"
1055,1090,6,15,633,"2016/8/21 18:06:39","2016/8/21 18:22:56",1,18688880106,"«¸œÕ"
1172,1373,4,7,259,"2016/8/21 18:07:46","2016/8/21 18:15:11",1,18688880572,"“◊¡™∑º"
1153,1142,6,23,800,"2016/8/21 18:16:32","2016/8/21 18:33:05",1,18688880223,"¿∂’Òπ˙"
580,1400,2,12,755,"2016/8/21 18:19:11","2016/8/21 18:31:01",1,18688880599,"Àæ÷æøµ"
1206,1081,8,14,623,"2016/8/21 18:25:03","2016/8/21 18:38:37",1,18688880103,"’≈±¶"
1285,1388,5,8,238,"2016/8/21 18:25:16","2016/8/21 18:34:50",1,18688880587,"œ∞≥Ω–˘"
1030,1354,6,20,868,"2016/8/21 18:26:22","2016/8/21 18:47:22",1,18688880553,"”»Ïø∑È"
1022,1092,5,9,341,"2016/8/21 18:29:41","2016/8/21 18:39:35",1,18688880306,"«¸ø°"
1006,1295,6,16,678,"2016/8/21 18:31:20","2016/8/21 18:47:40",1,18688880494,"‘≠›Ì·∞"
1246,1330,6,23,631,"2016/8/21 18:42:25","2016/8/21 18:57:39",1,18688880529,"Œ¿ÃÏ¿⁄"
1218,1529,6,20,840,"2016/8/21 18:43:29","2016/8/21 18:54:25",1,18688880728,"œƒ´hÁ˜"
1144,1542,3,7,272,"2016/8/21 18:45:12","2016/8/21 18:56:19",1,18688880741,"≤Ãﬁ»∫≠"
449,1167,2,6,137,"2016/8/21 18:58:53","2016/8/21 19:03:55",1,18688880331,"’≈ƒ»"
489,1147,5,7,318,"2016/8/21 18:58:56","2016/8/21 19:04:10",1,18688880125,"◊ø”¿√∑"
1205,1150,6,13,492,"2016/8/21 19:08:05","2016/8/21 19:15:04",1,18688880126,"√ÁŒı¬Â"
1028,1136,2,20,1270,"2016/8/21 19:09:18","2016/8/21 19:24:10",1,18688880221,"∑Ω»„æ˝"
1253,1129,6,8,308,"2016/8/21 19:12:41","2016/8/21 19:22:19",1,18688880119,"—¶©"
1277,1130,6,10,324,"2016/8/21 19:13:02","2016/8/21 19:28:21",1,18688880219,"œƒÍª»ª"
1262,1141,6,12,771,"2016/8/21 19:22:11","2016/8/21 19:30:27",1,18688880123,"¿∂√Œ¡’"
1215,1151,2,20,672,"2016/8/21 19:28:43","2016/8/21 19:38:51",1,18688880226,"’‘¥Á„„"
1233,1009,4,16,631,"2016/8/21 19:48:45","2016/8/21 20:02:37",1,18688880028,"Õı‘Ω≥ø"
1155,1143,8,23,680,"2016/8/21 19:49:07","2016/8/21 20:06:26",1,18688880323,"¬∑”Á˜"
1023,1094,2,7,409,"2016/8/21 19:58:57","2016/8/21 20:07:55",1,18688880207,"¿Ó–°∂´"
1291,1126,6,16,508,"2016/8/21 20:11:58","2016/8/21 20:28:54",1,18688880118,"”‡º—–¿"
1236,1091,4,17,625,"2016/8/21 20:13:48","2016/8/21 20:22:38",1,18688880206,"√Á”Ó‘Û"
1032,1102,8,17,1072,"2016/8/21 20:23:50","2016/8/21 20:40:15",1,18688880110,"Ã’Œ‰À…"
1222,1086,3,15,326,"2016/8/21 20:25:19","2016/8/21 20:32:49",1,18688880304,"Ωπ…Ÿ«Â"
1221,1135,5,22,669,"2016/8/21 20:26:32","2016/8/21 20:41:16",1,18688880121,"›˛Àº‘¥"
1117,1120,8,9,783,"2016/8/21 20:27:49","2016/8/21 20:34:18",1,18688880116,"÷ÏŸª—©"
908,1006,6,9,655,"2016/8/21 20:44:08","2016/8/21 20:53:38",1,18688880025,"÷£æ∞√˜"
471,1014,2,13,608,"2016/8/21 20:47:12","2016/8/21 20:52:54",1,18688880033,"–Ì∏ﬂ—Ù"
1047,1029,4,11,421,"2016/8/21 20:56:13","2016/8/21 21:02:50",1,18688880048,"Œƒ»Ùƒ˝"
1122,1076,6,16,586,"2016/8/21 21:01:56","2016/8/21 21:42:56",1,18688880201,"–ÃŒ¬√Ø"
1042,1089,6,11,491,"2016/8/21 21:03:21","2016/8/21 21:16:03",1,18688880305,"∫˙ππ⁄"
1252,1030,6,8,349,"2016/8/21 21:04:04","2016/8/21 21:09:54",1,18688880049,"∏ﬂ≥Ω¿§"
1124,1077,5,14,487,"2016/8/21 21:15:04","2016/8/21 21:18:12",1,18688880301,"”Ò–°Ÿª"
1237,1132,2,17,587,"2016/8/21 21:18:27","2016/8/21 21:30:55",1,18688880120,"◊ø‘ΩÓ»"
608,1079,6,20,809,"2016/8/21 21:29:31","2016/8/21 21:41:50",1,18688880202,"¬…Ω£≤®"
1150,1008,8,29,1062,"2016/8/21 21:38:09","2016/8/21 21:44:49",1,18688880027,"œƒΩ≠¿§"
531,1115,6,6,331,"2016/8/21 21:42:48","2016/8/21 21:51:48",1,18688880214,"‘¯ª€"
709,1119,4,9,378,"2016/8/21 21:44:24","2016/8/21 21:48:20",1,18688880315,"≥Ã‘®"
1130,1134,4,5,97,"2016/8/21 21:53:54","2016/8/21 22:02:22",1,18688880320,"∞¸œ˛≤®"
1199,1128,6,8,192,"2016/8/21 21:55:17","2016/8/21 22:04:40",1,18688880318,"√œË¥"
187,1001,8,17,762,"2016/8/22 11:37:04","2016/8/22 11:48:42",1,18688880020,"–Ã–¿µ¬"
410,1131,2,9,347,"2016/8/22 11:50:08","2016/8/22 12:01:24",1,18688880319,"∏ﬂø…»®"
388,1068,10,16,505,"2016/8/22 13:29:05","2016/8/22 13:43:39",1,18688880093,"¬¿–¿»ª"
307,1002,3,7,303,"2016/8/22 13:29:10","2016/8/22 13:34:51",1,18688880021,"¿‰Ω£∑Â"
566,1091,3,8,250,"2016/8/22 17:03:03","2016/8/22 17:08:42",1,18688880206,"√Á”ÓÏ≈"
665,1103,7,15,677,"2016/8/22 17:06:19","2016/8/22 17:53:19",1,18688880210,"“◊º—∫¿"
691,1087,10,8,363,"2016/8/22 17:08:55","2016/8/22 17:15:50",1,18688880105,"Õıæ≤"
559,1027,8,15,562,"2016/8/22 17:39:17","2016/8/22 17:45:49",1,18688880046,"¬∑Ω®”¬"
532,1116,9,4,255,"2016/8/22 17:47:12","2016/8/22 18:02:40",1,18688880314,"¿‰¬¸"
767,1137,4,8,473,"2016/8/22 18:24:03","2016/8/22 18:41:29",1,18688880321,"∑ΩŒ∞"
477,1086,2,11,558,"2016/8/22 18:32:52","2016/8/22 18:38:50",1,18688880304,"ΩπΩ∆Ï"
626,1076,3,11,578,"2016/8/22 19:35:32","2016/8/22 19:50:52",1,18688880201,"–ÃÀºÌµ"
493,1100,8,4,153,"2016/8/22 20:18:59","2016/8/22 20:19:59",1,18688880209,"Œ⁄≤©¬◊"
717,1101,8,13,712,"2016/8/22 20:19:57","2016/8/22 20:29:59",1,18688880309,"∏ﬂ¡ÿ"
499,1157,4,10,337,"2016/8/22 21:56:20","2016/8/22 22:08:05",1,18688880228,"’‘◊”Ïœ"
217,1033,6,15,579,"2016/8/23 12:13:40","2016/8/23 12:21:28",1,18688880052,"‘¨º—”Ò"
305,1008,2,8,144,"2016/8/23 12:15:35","2016/8/23 12:32:35",1,18688880027,"œƒ∫Í¡÷"
279,1031,2,5,267,"2016/8/23 12:19:41","2016/8/23 12:28:03",1,18688880050,"Ã’Á˘«Ÿ"
318,993,8,17,958,"2016/8/23 12:20:21","2016/8/23 12:27:39",1,18688880012,"—Ó“¿›Ê"
204,1073,5,13,532,"2016/8/23 12:20:26","2016/8/23 12:35:32",1,18688880098,"∫˙Ω®"
321,1001,4,14,369,"2016/8/23 12:27:15","2016/8/23 12:35:40",1,18688880020,"»Œ”ÍŒƒ"
435,1071,8,11,398,"2016/8/23 13:05:29","2016/8/23 13:28:29",1,18688880096,"π˘œ˛œ˛"
252,1034,2,5,111,"2016/8/23 13:10:43","2016/8/23 13:17:07",1,18688880053,"Œ∫Ï”œ¶"
572,1119,2,20,612,"2016/8/23 17:03:48","2016/8/23 17:20:51",1,18688880315,"≥Ã”Ô∆Ê"
505,1159,8,16,566,"2016/8/23 17:11:11","2016/8/23 17:19:56",1,18688880129,"∑∂ºŒ Ø"
666,1076,2,8,210,"2016/8/23 17:53:11","2016/8/23 18:05:39",1,18688880201,"≥Ã»≤©"
609,1110,6,8,411,"2016/8/23 17:58:22","2016/8/23 18:14:29",1,18688880312,"Ò˚∫È”Ï"
730,1128,6,14,577,"2016/8/23 18:34:03","2016/8/23 18:45:10",1,18688880318,"”‡Àº—‘"
563,1087,8,13,585,"2016/8/23 19:23:27","2016/8/23 19:43:27",1,18688880105,"◊¿—‘"
702,994,2,14,711,"2016/8/23 19:47:56","2016/8/23 19:52:03",1,18688880013,"∑∂–¶≥…"
476,998,4,6,269,"2016/8/23 20:02:34","2016/8/23 20:13:28",1,18688880017,"’≈Ÿª—©"
675,1086,6,14,612,"2016/8/23 20:42:30","2016/8/23 20:48:30",1,18688880304,"Ωπº—”Ω"
400,1080,6,9,416,"2016/8/24 11:16:54","2016/8/24 11:34:54",1,18688880302,"¥ﬁ◊”¡˙"
